card_id,card_scheme,product,subproduct,subproduct_rank
F54CBB687BBF,Visa,Prepaid,Classic,1
CB1EDDA8660F,mada,Debit,N/A,0
C1A7022F30B3,mada,Debit,N/A,0
5FEF4B853D9D,mada,Debit,N/A,0
B0E19244A949,Visa,Credit,Platinum,2
CD9563C55CFE,Visa,Debit,Classic,1
FFC120A8D304,Dual,Credit,Classic,1
66E57EA32A4F,Visa,Credit,Signature,3
1BE5BCB44F56,mada,Debit,N/A,0
E90B437451B0,mada,Debit,N/A,0
75A38F75B1C0,Visa,Credit,Classic,1
B523EE8C7E94,Visa,Credit,Classic,1
00A993D78FD4,Visa,Debit,Classic,1
957ECC96141A,Visa,Debit,Classic,1
224880516200,Visa,Credit,Platinum,2
D2657E649FE5,Visa,Credit,Platinum,2
0C7BC1FD8C49,mada,Debit,N/A,0
007307E63549,Dual,Prepaid,Classic,1
CF97910BF170,mada,Debit,N/A,0
AA5EADE63448,Dual,Debit,Platinum,2
89548DCA6BD5,mada,Debit,N/A,0
B4BFE8500CA7,Visa,Credit,Classic,1
9DC25AC78742,mada,Debit,N/A,0
A663DD583C0E,mada,Debit,N/A,0
935EA0255204,Visa,Debit,Classic,1
81054426295A,Visa,Credit,Platinum,2
903251A30508,Visa,Credit,Signature,3
A936EFCFAAAA,Visa,Credit,Classic,1
BF2F66CC54C6,Visa,Prepaid,Platinum,2
E00CA2912AB7,mada,Debit,N/A,0
3BDDBB128008,Visa,Debit,Classic,1
11D5835926A7,Visa,Credit,Platinum,2
096D0366DCEA,Dual,Debit,Platinum,2
A972A8145171,mada,Debit,N/A,0
3890472CDBCC,Visa,Debit,Platinum,2
AB2C7910B684,Visa,Debit,Classic,1
7C11DDCAD990,mada,Debit,N/A,0
F596AA1E7A9A,mada,Debit,N/A,0
23A6C219AE80,mada,Prepaid,N/A,0
5B0001CF3EBE,mada,Debit,N/A,0
9C256E2F9CB1,Visa,Debit,Classic,1
B3E261505466,mada,Debit,N/A,0
38DD14669F79,mada,Debit,N/A,0
5CAA8667EDF3,Visa,Credit,Signature,3
1DB1A622C102,Visa,Debit,Classic,1
F8DC1A7D3578,mada,Debit,N/A,0
D1049EB71E80,Visa,Credit,Signature,3
986C64FC74A2,mada,Debit,N/A,0
CAB61DF00944,mada,Debit,N/A,0
7AC900F758A9,Visa,Debit,Classic,1
E39F8CFFA676,Visa,Prepaid,Classic,1
9F8839AA45C1,mada,Debit,N/A,0
79E3B81F8366,Visa,Prepaid,Classic,1
E519C4A20BDC,Dual,Credit,Platinum,2
4213BD6660E1,Dual,Credit,Classic,1
1DB014A998D0,Visa,Credit,Signature,3
C54F5F64A498,mada,Debit,N/A,0
ED118998D4EB,mada,Debit,N/A,0
A22721616394,Visa,Debit,Classic,1
59C80EE4A6F3,Dual,Debit,Classic,1
A2E82B11E623,mada,Debit,N/A,0
0B4925371644,mada,Debit,N/A,0
9FC3E68C3B69,Visa,Prepaid,Classic,1
8AD8E23AE838,Visa,Debit,Classic,1
BB78F80EC1A1,Visa,Debit,Classic,1
9F334C17508B,Visa,Prepaid,Classic,1
BFD16632CFD8,Visa,Credit,Classic,1
A66BB0CC5970,Visa,Credit,Classic,1
0F6DA1D2559C,mada,Debit,N/A,0
365880D04163,Dual,Credit,Platinum,2
6097B28A4D7B,Dual,Debit,Classic,1
1248245C15E2,Visa,Credit,Signature,3
F788EC1F316C,Visa,Credit,Platinum,2
493655E42577,Dual,Debit,Classic,1
094859B81F61,mada,Debit,N/A,0
742C99D7641A,Visa,Debit,Classic,1
B5754EB2CD1A,Visa,Prepaid,Classic,1
4DE33B58AE35,mada,Debit,N/A,0
31ABFE0C8A4A,mada,Debit,N/A,0
BDCBB82D3E4D,Dual,Debit,Classic,1
F77CA42EB523,mada,Debit,N/A,0
F13126A4AF87,Visa,Credit,Platinum,2
A3C4B5399C3E,mada,Debit,N/A,0
3AB2E59A95CD,Visa,Prepaid,Classic,1
0BFB2011D11D,Visa,Credit,Classic,1
CE66941DDD23,Dual,Prepaid,Classic,1
993AA111E1E6,mada,Debit,N/A,0
2A5EFA87642C,Visa,Prepaid,Platinum,2
F2AF74A5335A,mada,Debit,N/A,0
C84E568A556C,Visa,Credit,Signature,3
ACB7E7E468AF,mada,Debit,N/A,0
DB7240DB878B,mada,Debit,N/A,0
C198DD33828F,Dual,Credit,Classic,1
32E2047DBCBC,mada,Debit,N/A,0
30005799D6A0,Visa,Prepaid,Platinum,2
8294A91C76BF,Dual,Credit,Classic,1
54D5BC381282,Visa,Debit,Classic,1
AF98686F63BF,mada,Debit,N/A,0
FCAE3B63F220,Dual,Debit,Classic,1
F0A614C9CA1E,mada,Debit,N/A,0
7CEC1D406DD8,Visa,Credit,Classic,1
376A0BBF195B,mada,Debit,N/A,0
353FABF0FE91,mada,Debit,N/A,0
01A0437B9C2E,mada,Debit,N/A,0
4485AB573AD0,mada,Debit,N/A,0
677ED7044078,Visa,Credit,Classic,1
9F095ED6AE58,Dual,Debit,Platinum,2
7197EB97FB8D,Visa,Debit,Classic,1
7300A63A617F,mada,Credit,N/A,0
9B3936E762E9,Visa,Debit,Classic,1
881341052E5F,Dual,Debit,Classic,1
3D3542B040DF,Visa,Credit,Platinum,2
70A129EBD345,Visa,Debit,Classic,1
781BD1DC32BD,Visa,Debit,Classic,1
56CA589A5DAA,mada,Debit,N/A,0
AE9097230C54,Visa,Debit,Classic,1
543737613277,Visa,Debit,Classic,1
B5190F9C8E90,Visa,Debit,Classic,1
ABF8EE1328D7,Visa,Credit,Platinum,2
43BD0B87CA9E,mada,Debit,N/A,0
07741D84E9BD,mada,Debit,N/A,0
8F0CD3E98FEA,Visa,Credit,Platinum,2
33D0ECE8720D,Visa,Debit,Platinum,2
25309CF298B3,Dual,Debit,Classic,1
988F033B913D,mada,Debit,N/A,0
3B430905EE47,Visa,Debit,Classic,1
15636E194CF0,mada,Debit,N/A,0
EE39F2494ED9,Visa,Credit,Signature,3
BE38CDF6A5AE,mada,Debit,N/A,0
7AEF8A9BC1DE,mada,Debit,N/A,0
1A27298A9B70,Visa,Credit,Platinum,2
732EE7156674,Visa,Credit,Classic,1
C587512AA279,Visa,Credit,Platinum,2
CF931A171414,mada,Debit,N/A,0
1E65800D6D20,mada,Debit,N/A,0
86AFB3C7888C,Visa,Debit,Classic,1
6C85C3B84778,mada,Prepaid,N/A,0
9ED7374427D0,Visa,Credit,Platinum,2
629BBD0C92E2,Visa,Debit,Classic,1
943CD5D3D140,mada,Debit,N/A,0
82215529F98A,mada,Debit,N/A,0
97E457B43383,mada,Debit,N/A,0
5C9F9F71E7D3,Dual,Credit,Classic,1
A27C35F500A1,mada,Debit,N/A,0
D509623191EA,Visa,Prepaid,Classic,1
68C111EF941C,Visa,Debit,Platinum,2
5F39E22798E9,Visa,Debit,Signature,3
CAE0160D43A7,Visa,Debit,Platinum,2
05528F4947A5,Dual,Credit,Platinum,2
72DEC908C11C,Visa,Debit,Classic,1
8503B16DC431,Visa,Debit,Classic,1
B1C4B728D4BF,Dual,Prepaid,Classic,1
C0605044B073,Dual,Credit,Signature,3
40BB856FB15C,Visa,Credit,Platinum,2
19D7F356DA33,Visa,Debit,Classic,1
3103A93AB230,Visa,Debit,Platinum,2
FAEA422C683F,Visa,Credit,Signature,3
C4A40693AE5A,Visa,Credit,Platinum,2
66171DAD4FE5,Visa,Credit,Platinum,2
F7D4682B03FA,mada,Debit,N/A,0
A12DC0798A21,mada,Debit,N/A,0
9E0A82E2857D,Visa,Credit,Classic,1
1A0AB0E2D757,Visa,Debit,Classic,1
AD5EA9AF2BCF,Visa,Credit,Signature,3
AF0B41E4F477,mada,Debit,N/A,0
79FC2A89AB32,mada,Debit,N/A,0
6C7DD297ADA9,Dual,Debit,Signature,3
F1E5DA7C0590,Visa,Debit,Classic,1
A15410690F4C,mada,Debit,N/A,0
5FE0F4128C09,Visa,Credit,Platinum,2
B3085CE4F650,Visa,Credit,Classic,1
2C00AEC9061B,mada,Debit,N/A,0
E74652F7AC1B,Visa,Debit,Classic,1
BB91A61FA064,mada,Debit,N/A,0
1C2B46A53626,mada,Debit,N/A,0
338C262F43DA,Visa,Debit,Classic,1
E493637A4640,Dual,Credit,Platinum,2
66E40AB55601,mada,Prepaid,N/A,0
28E8057C607A,Visa,Debit,Classic,1
E3018C4F8CF5,mada,Debit,N/A,0
C66ADBD6F1FC,Dual,Credit,Signature,3
7FCB0F3C0F9F,Visa,Prepaid,Classic,1
71D001805BEB,Visa,Prepaid,Classic,1
BE01920A4231,mada,Debit,N/A,0
186092FBB97C,Visa,Credit,Platinum,2
16A764F9D981,mada,Debit,N/A,0
ACB36BB81F46,mada,Debit,N/A,0
AD3AF69FD843,mada,Credit,N/A,0
38075760B032,Visa,Debit,Classic,1
338106CA2D80,Visa,Debit,Classic,1
0D903430E695,mada,Credit,N/A,0
447B9761B81E,Visa,Credit,Platinum,2
E99C1F61ACFD,Dual,Credit,Platinum,2
3796E0E1002B,Dual,Credit,Signature,3
0C22EFBC7A2A,mada,Debit,N/A,0
E5241A98E6B1,Dual,Debit,Classic,1
6055A166672F,mada,Debit,N/A,0
1A91D04BE171,mada,Debit,N/A,0
C0DBE2D3C260,mada,Debit,N/A,0
C420F89EA162,mada,Prepaid,N/A,0
4C6714F421DB,Visa,Debit,Signature,3
8D35D4597C2C,mada,Prepaid,N/A,0
C1791D57238B,mada,Debit,N/A,0
EDA348700430,mada,Debit,N/A,0
714AF4959393,Dual,Prepaid,Classic,1
10A3CC073FCC,Visa,Credit,Classic,1
505DEB53B736,Visa,Debit,Classic,1
88B133F00116,mada,Debit,N/A,0
DFC1A66962EE,Visa,Credit,Platinum,2
D14D7195EC39,Visa,Debit,Classic,1
2D9461F8C3FA,Visa,Debit,Classic,1
D0930C68A897,Visa,Prepaid,Platinum,2
14597318FB58,mada,Debit,N/A,0
56F89B74965F,Visa,Credit,Classic,1
6B11BBBCA6F3,Visa,Credit,Platinum,2
5CE80D43E5C5,Visa,Debit,Classic,1
379CFC6AE9FC,mada,Debit,N/A,0
0C508E10C14B,Visa,Debit,Platinum,2
2AB87BEC3F79,Visa,Debit,Classic,1
21F268F20975,Visa,Debit,Classic,1
B709388117DE,Visa,Debit,Classic,1
43D3EF5E68D7,Dual,Credit,Signature,3
10A4DB812E5D,mada,Debit,N/A,0
00F25A6FAA1E,mada,Prepaid,N/A,0
3B5B975D7299,mada,Debit,N/A,0
2884D4EF3F9E,mada,Debit,N/A,0
BC85FDA9ACF6,mada,Debit,N/A,0
F965F07E8DFF,Visa,Credit,Classic,1
0027ADEA07AD,mada,Debit,N/A,0
60D2EE347DA5,Visa,Credit,Platinum,2
3B06F0C12783,Visa,Credit,Platinum,2
BE422CDD8F83,Visa,Debit,Classic,1
264F317470DD,mada,Prepaid,N/A,0
9297B5C0CD23,mada,Debit,N/A,0
0D000AFBB280,Visa,Debit,Classic,1
68BDB747EFF6,Visa,Credit,Platinum,2
88117067E29D,Dual,Credit,Signature,3
6B664A3D37E4,mada,Debit,N/A,0
7038CEBB0E77,Dual,Debit,Classic,1
6FF9C5A16656,Dual,Debit,Signature,3
E9145684CE0F,Visa,Debit,Platinum,2
2B03CB1A2584,mada,Prepaid,N/A,0
4C2992247F5A,Visa,Credit,Signature,3
BEF9DF629764,Visa,Prepaid,Classic,1
1020486BE39C,Visa,Credit,Signature,3
FCB4F96AC102,Visa,Debit,Platinum,2
9D018D773D4A,Visa,Credit,Platinum,2
CD5BA4AEC9A3,Visa,Credit,Signature,3
81C948E9A197,Dual,Credit,Signature,3
13E8EA547880,mada,Debit,N/A,0
074AC47CB956,Visa,Debit,Classic,1
8BD450F42C9B,Visa,Debit,Classic,1
4334C38481B6,Visa,Debit,Platinum,2
3C450F35D486,mada,Debit,N/A,0
006750476C58,mada,Prepaid,N/A,0
257A5FCEFE38,Visa,Debit,Classic,1
532888ADAF0F,Visa,Debit,Platinum,2
A1352B69B8B0,Visa,Debit,Platinum,2
7A9D7A8C2809,Dual,Debit,Classic,1
7C642CA5EEAF,mada,Debit,N/A,0
2D14E18B4C8E,Dual,Debit,Classic,1
BFBD66F22FE0,mada,Debit,N/A,0
30DC20DAAFBF,Visa,Credit,Classic,1
798A68E5471F,mada,Debit,N/A,0
D797A980D0B8,Visa,Debit,Classic,1
F45DB9AE20AB,mada,Debit,N/A,0
56A9960EC117,Visa,Prepaid,Classic,1
7896D5632FCE,mada,Debit,N/A,0
E38A824B5E6B,mada,Debit,N/A,0
4B578815AA75,Visa,Debit,Classic,1
67045EDE84C8,mada,Debit,N/A,0
3BC69E428831,Visa,Credit,Classic,1
723B26032B46,mada,Debit,N/A,0
279AD651BF11,Visa,Credit,Platinum,2
FF86E05EC3A0,Visa,Credit,Platinum,2
12F464668782,Visa,Debit,Classic,1
438F622C3752,Visa,Debit,Classic,1
9F7CC3712BB4,Visa,Debit,Classic,1
24C7CFA86500,Visa,Credit,Platinum,2
AB1C24FBAB0D,Visa,Credit,Platinum,2
ED30CF99AD60,mada,Credit,N/A,0
A9A604B39C71,Visa,Prepaid,Classic,1
BD4F2FB2D3E4,Visa,Debit,Classic,1
CF29AAFF07E4,Visa,Credit,Signature,3
1823788FF87B,Visa,Debit,Classic,1
2C18FE564302,Dual,Debit,Classic,1
A86B2D686771,mada,Debit,N/A,0
E23097544B91,Visa,Credit,Signature,3
9796D75A3C45,Visa,Debit,Platinum,2
E3A61E52B7A4,Visa,Prepaid,Classic,1
879580D1802F,mada,Debit,N/A,0
E9C8D90520EF,Visa,Credit,Signature,3
EB8C928FB6C2,Visa,Credit,Classic,1
B4BF1EDB0599,Visa,Debit,Classic,1
D0C203D213EC,Dual,Prepaid,Platinum,2
826447A39E08,Visa,Credit,Platinum,2
63BD951E098E,Dual,Credit,Signature,3
AF89150B5396,mada,Debit,N/A,0
2FA238C1545A,mada,Debit,N/A,0
96A971C73833,mada,Debit,N/A,0
6F813F9F9F5D,Visa,Credit,Classic,1
5FB320A2BC30,Visa,Credit,Signature,3
A3380F457ADF,Visa,Credit,Classic,1
3A0F4F9DC3EA,Visa,Credit,Signature,3
8D736F2371EC,Visa,Credit,Platinum,2
FFB15C2AD515,Visa,Debit,Platinum,2
E6DC4480F4E9,mada,Debit,N/A,0
F599EE676DF8,mada,Debit,N/A,0
27955D088E74,mada,Debit,N/A,0
575086525857,Visa,Debit,Classic,1
5161685443FB,mada,Debit,N/A,0
87EF76427AA0,Dual,Credit,Platinum,2
AD5E00CC7BC5,mada,Debit,N/A,0
72A7F5FFA0C9,mada,Debit,N/A,0
8FE60BFC5BBE,Dual,Credit,Platinum,2
7EB6F778512E,mada,Debit,N/A,0
3D062529ED7E,Visa,Credit,Signature,3
BE0F23146695,Dual,Debit,Platinum,2
6AA73D09B5D5,mada,Debit,N/A,0
5D67A30DFB8F,Visa,Prepaid,Classic,1
B083EAB0FA39,mada,Debit,N/A,0
4A656F980D75,Visa,Prepaid,Classic,1
08C7E2F20627,Visa,Debit,Classic,1
C9C690D5FABE,Visa,Credit,Signature,3
A48FF43E5085,Visa,Debit,Classic,1
F7D7DFAD2B57,Visa,Prepaid,Classic,1
E9B75432FCA0,mada,Debit,N/A,0
778EF3018BA4,mada,Debit,N/A,0
297F47A2EBC7,mada,Debit,N/A,0
0E2CD0847142,Visa,Credit,Platinum,2
B5C7E463A7AD,Visa,Credit,Platinum,2
C4206C860C4B,Visa,Debit,Classic,1
44C22DDEF998,Visa,Credit,Platinum,2
19A9B92F5DCE,Visa,Debit,Classic,1
573F08622A66,mada,Prepaid,N/A,0
E3AFBF8D4B5F,Dual,Debit,Classic,1
FB9D50FF6004,Visa,Debit,Classic,1
AAB1ABBC187B,mada,Credit,N/A,0
6FDF2CD6EB8F,mada,Debit,N/A,0
658E2E0E79D4,Visa,Credit,Platinum,2
01AFE6A469BD,Dual,Debit,Platinum,2
76FD80AB2EA3,mada,Debit,N/A,0
CAEC649116BA,Visa,Debit,Classic,1
CFE50670399D,mada,Debit,N/A,0
B25F1A661801,Visa,Prepaid,Classic,1
4CD09C09E4E6,Visa,Credit,Platinum,2
56C04D5EAA39,Visa,Debit,Classic,1
C76926C90475,Visa,Credit,Platinum,2
4EF145D76E46,mada,Debit,N/A,0
3EBE889DA456,Visa,Credit,Classic,1
B0092CACD0BC,mada,Debit,N/A,0
1D5121C0B88F,Visa,Debit,Classic,1
BE1D79CFAF6A,Visa,Debit,Classic,1
BC321C0440D9,mada,Credit,N/A,0
F52CDA2EC651,Visa,Debit,Classic,1
03987835DE62,mada,Credit,N/A,0
B626E7D62DED,Visa,Credit,Platinum,2
1B6CA488477E,Visa,Debit,Classic,1
018017DCD3BF,Dual,Credit,Classic,1
4E3F9BCE0C81,Visa,Debit,Classic,1
E40F98786979,Dual,Debit,Classic,1
98519AB614C4,Dual,Credit,Platinum,2
540A9351DBD1,mada,Debit,N/A,0
42216A3F5A6E,Visa,Debit,Classic,1
EC10BCE97CF8,mada,Credit,N/A,0
B49A30C0067C,Visa,Debit,Classic,1
2E2A79F709BB,Visa,Credit,Platinum,2
5FBEEC723C48,Visa,Credit,Platinum,2
798144202368,Visa,Debit,Platinum,2
C96352AD3F01,mada,Debit,N/A,0
03A147D2F911,Visa,Debit,Platinum,2
7E4068EA4B83,Dual,Credit,Platinum,2
172379D89361,Visa,Debit,Classic,1
DEFE789A76F7,Visa,Credit,Platinum,2
A2284AEE0FF2,Dual,Credit,Platinum,2
6B6BE16C6051,Visa,Debit,Classic,1
69580A45764D,Visa,Debit,Platinum,2
4893230B96B8,Visa,Debit,Classic,1
8718938BF234,Visa,Prepaid,Signature,3
7330F0C8C243,mada,Debit,N/A,0
D7D264E730DE,mada,Credit,N/A,0
BBCC9C54EBD8,mada,Debit,N/A,0
298466F24BCD,mada,Debit,N/A,0
7E97E0B00532,Visa,Debit,Platinum,2
CB426CEFC64B,Visa,Prepaid,Classic,1
EEC28452DFE0,Visa,Debit,Classic,1
DA23882ED3F9,mada,Debit,N/A,0
45E426093080,Visa,Prepaid,Platinum,2
557920B4DE0E,mada,Debit,N/A,0
B30C45FC7BAE,Dual,Credit,Classic,1
A40260008A50,Visa,Credit,Platinum,2
57421B16DC18,Visa,Credit,Signature,3
33A4EADE7CD0,Visa,Debit,Classic,1
9B959E46D922,Visa,Prepaid,Classic,1
56C48D87DC44,Visa,Debit,Classic,1
036C4C842BB5,Visa,Prepaid,Classic,1
5F6A0DF2BF32,mada,Debit,N/A,0
19342BC8F75A,mada,Debit,N/A,0
CBF84CD0E42C,Visa,Debit,Classic,1
566FBAD20A15,Dual,Debit,Classic,1
535E896D8529,Dual,Debit,Classic,1
18F647CF1156,Visa,Debit,Classic,1
5650742E69EC,mada,Prepaid,N/A,0
7ED6FF183A28,Visa,Prepaid,Platinum,2
91CF4D7AA290,Visa,Debit,Classic,1
35DADC1047CB,mada,Debit,N/A,0
F00CD9662EFE,mada,Debit,N/A,0
25632DCE5831,Visa,Debit,Platinum,2
B54082C92D08,Visa,Prepaid,Classic,1
B50520E78196,Visa,Debit,Signature,3
D80D913FB015,Visa,Credit,Platinum,2
208DC45FFBF0,Visa,Prepaid,Classic,1
026A9FE05214,Dual,Debit,Classic,1
7A7CDF0C62A4,Visa,Credit,Platinum,2
BD2AEBD6CAAB,Dual,Debit,Classic,1
1C0095C9ACF3,Dual,Debit,Classic,1
9BB8A7813EC1,Visa,Prepaid,Classic,1
7A8CE0EA5D4E,Visa,Credit,Signature,3
8A67B47793E2,mada,Debit,N/A,0
21D1B2E04209,mada,Debit,N/A,0
2AB274AE8B98,Visa,Debit,Signature,3
F80F77102E68,mada,Debit,N/A,0
AA3F00BAE36C,Visa,Credit,Signature,3
34B7141059B4,Dual,Debit,Classic,1
48E3356E9884,Visa,Debit,Platinum,2
9D6B45D7A235,Dual,Credit,Platinum,2
6B90459C61F9,Visa,Debit,Signature,3
CB9BECD6F8F8,mada,Debit,N/A,0
63012E20643F,Visa,Debit,Platinum,2
829FDAB81F23,Visa,Credit,Signature,3
37C465F35335,Visa,Credit,Platinum,2
B2DD84E92C4C,Visa,Credit,Signature,3
7C6FCB142B6F,Visa,Credit,Classic,1
7D233F797030,mada,Debit,N/A,0
27DA434C53FD,Visa,Credit,Platinum,2
D8DFFEF4BC87,mada,Debit,N/A,0
8B6DA4E2370B,mada,Debit,N/A,0
C25378AC7631,Visa,Debit,Platinum,2
779463D4E855,mada,Prepaid,N/A,0
4D42FD9B407F,Visa,Credit,Platinum,2
673FD0691827,Visa,Prepaid,Classic,1
D579325C2290,Visa,Debit,Classic,1
A0F5ECAE3B45,Visa,Debit,Platinum,2
B15BC8098FD4,Visa,Debit,Classic,1
2FD283C5CF2D,Visa,Debit,Platinum,2
3B54DE779D7E,Visa,Credit,Platinum,2
4D99D742834F,mada,Credit,N/A,0
55C3711DF68F,mada,Debit,N/A,0
169FEAEDA7AF,Visa,Credit,Signature,3
30471AEC9BD2,Visa,Credit,Classic,1
A899E00F5870,Visa,Debit,Classic,1
7132B4AB46CE,mada,Debit,N/A,0
ACD41561D7B9,Visa,Credit,Platinum,2
079780971C1C,Visa,Debit,Platinum,2
B5E46A335182,Visa,Debit,Classic,1
94BD0A5FFD95,Visa,Debit,Classic,1
AADD30695575,mada,Debit,N/A,0
1E112F1A0CF8,Visa,Debit,Classic,1
3DC39B3E3E11,mada,Debit,N/A,0
F70D473F3DB6,mada,Debit,N/A,0
76DF40E769D8,mada,Debit,N/A,0
57BD487759EB,mada,Debit,N/A,0
1B96FEDBB4AC,mada,Debit,N/A,0
D88E793E2CC3,Dual,Credit,Platinum,2
1FAB4720FD8D,Visa,Debit,Platinum,2
5881E6C25CFA,Dual,Credit,Signature,3
7AD06EDE605C,mada,Debit,N/A,0
1B0E2BCA4F08,Visa,Credit,Classic,1
318D3982BB1F,Visa,Credit,Classic,1
6EADE7F9286C,Visa,Credit,Platinum,2
19542AD6DBCF,Visa,Credit,Classic,1
92EE5C664C4B,mada,Debit,N/A,0
FF67A954A45D,mada,Debit,N/A,0
C2DDD69EA72B,mada,Debit,N/A,0
51EB1F66ADF3,Visa,Credit,Signature,3
8C13364B9A83,mada,Debit,N/A,0
1810F1F62674,mada,Debit,N/A,0
B1723499429C,mada,Debit,N/A,0
BE233E3AACD0,mada,Debit,N/A,0
C7FAE12F0A35,mada,Debit,N/A,0
453D4AD652B3,Visa,Credit,Platinum,2
D45E35B785F9,mada,Debit,N/A,0
399BF184721D,mada,Debit,N/A,0
3D0AC10CCC2B,mada,Credit,N/A,0
ABD6C40D6CD6,Visa,Credit,Classic,1
D55861C9B2E6,Visa,Debit,Platinum,2
BF900B6F5754,Visa,Debit,Classic,1
FB3B3F2E7F4A,mada,Debit,N/A,0
D4893BE7B3AA,mada,Debit,N/A,0
D275947F2EBC,Visa,Debit,Classic,1
DB6CF83DBAFE,mada,Debit,N/A,0
707971726340,mada,Debit,N/A,0
10CFBF642E7D,Visa,Debit,Classic,1
7249C660A1DA,mada,Debit,N/A,0
8BE2CAF473CB,Visa,Credit,Platinum,2
89B940FA1D60,Visa,Debit,Classic,1
B71114BF360C,mada,Debit,N/A,0
EC8272D52F3E,Visa,Prepaid,Classic,1
B6DC355A9F93,Dual,Prepaid,Classic,1
78E29E8E260F,Visa,Debit,Classic,1
11896B7F7FAA,Visa,Debit,Classic,1
1B42D282408E,mada,Debit,N/A,0
06ED99D0B384,mada,Debit,N/A,0
A23E11B1F40E,mada,Debit,N/A,0
B26278368930,Dual,Credit,Signature,3
A6FA4B07A4C6,Visa,Credit,Platinum,2
8012901946AD,mada,Debit,N/A,0
E3AFB2BCFDD9,Visa,Credit,Platinum,2
3D2D597DF565,mada,Debit,N/A,0
A4951B3892C4,mada,Debit,N/A,0
604771E758B8,mada,Debit,N/A,0
6F62EE60C992,Dual,Debit,Platinum,2
08F139341A76,Visa,Debit,Classic,1
E4567EFD0302,Dual,Debit,Classic,1
0CA020F60B23,Visa,Debit,Signature,3
641D60B8C048,Visa,Credit,Signature,3
2D6052D44606,Visa,Credit,Signature,3
8B7B410498A4,Visa,Credit,Platinum,2
C1C28C947817,Dual,Debit,Platinum,2
18BF8A287060,Visa,Credit,Platinum,2
4D8CAD05DD05,Dual,Credit,Signature,3
0959C40F7959,Visa,Credit,Platinum,2
3E92BAF4A099,Dual,Credit,Platinum,2
1F589301E2C8,mada,Debit,N/A,0
F26787DD06D0,Visa,Debit,Classic,1
854530360707,mada,Debit,N/A,0
786829D05447,Visa,Debit,Platinum,2
D364D8B501F9,mada,Debit,N/A,0
158E77B7B887,mada,Debit,N/A,0
0218D440AE8E,Visa,Prepaid,Classic,1
28409ACBEEEA,Visa,Prepaid,Classic,1
333D1DD3984B,Visa,Credit,Platinum,2
3DBF0B668479,mada,Debit,N/A,0
BDD6427B4DC5,Visa,Credit,Classic,1
01C124F88E38,Visa,Credit,Classic,1
22BA83B4EC9F,Dual,Debit,Platinum,2
EF323FC18392,Visa,Credit,Signature,3
016700A12B90,Visa,Debit,Signature,3
A02872F7ECA9,mada,Debit,N/A,0
DD4DE055BD1F,mada,Debit,N/A,0
390B56968DFD,Visa,Debit,Platinum,2
7229E1FF244D,Visa,Prepaid,Classic,1
51B51A8769D5,mada,Debit,N/A,0
0445A0F3FB22,Visa,Debit,Classic,1
6CA740751656,Visa,Credit,Platinum,2
FDADF808C0B6,mada,Debit,N/A,0
994ED1D67D59,mada,Debit,N/A,0
A1D1EF416EC2,Visa,Credit,Signature,3
83990F7301B6,Visa,Prepaid,Classic,1
AE7565264A40,Visa,Credit,Platinum,2
054740FCB683,Visa,Credit,Classic,1
16C34D4A9618,mada,Debit,N/A,0
A9F2F4BC140C,mada,Prepaid,N/A,0
6400EBEEBBFB,Visa,Credit,Classic,1
FB2DF92A78BC,Visa,Debit,Platinum,2
CFDC74E23AC4,mada,Debit,N/A,0
6E397D7A9833,Visa,Credit,Signature,3
382731F3DC5F,Visa,Credit,Signature,3
616FB2B30D6E,mada,Debit,N/A,0
A9BAE9411308,mada,Debit,N/A,0
3057B92204EC,Visa,Credit,Classic,1
540B9A43238B,Visa,Debit,Classic,1
F9100E446B5F,Dual,Debit,Classic,1
1FB57BD98E4A,Visa,Prepaid,Classic,1
33537C0203D1,Visa,Debit,Classic,1
F883DD225157,Visa,Debit,Classic,1
11A5B8E97A0E,mada,Debit,N/A,0
9E1ED7B50402,Dual,Credit,Signature,3
1E3CF68A70C7,Visa,Credit,Platinum,2
DF1DAAAA60BF,Dual,Credit,Platinum,2
93DBF2BC71B3,Visa,Credit,Signature,3
0AFBB0582EEF,mada,Credit,N/A,0
8D873D43888A,Visa,Debit,Classic,1
D626E43C1EFD,Visa,Debit,Classic,1
92708D2AFDE0,mada,Debit,N/A,0
E7D1C11EE080,Visa,Debit,Classic,1
6521BB7D571C,mada,Debit,N/A,0
24866EB6FA97,Dual,Credit,Platinum,2
077C64EA36E2,Dual,Credit,Classic,1
4EAE372394BD,mada,Debit,N/A,0
AF4806DE07CE,Visa,Credit,Classic,1
A93D6EEE09EB,mada,Debit,N/A,0
B88E76B21B78,Dual,Debit,Classic,1
1756FE7A150C,Visa,Credit,Platinum,2
4D263A560682,mada,Debit,N/A,0
F42911F51970,Visa,Credit,Classic,1
92C12C3CFCB7,Visa,Credit,Platinum,2
7A443EB20F70,mada,Debit,N/A,0
844211E21DC1,mada,Debit,N/A,0
F23A25C0D025,Dual,Debit,Classic,1
8C0FF5381CA3,Visa,Debit,Classic,1
8580E2058913,Visa,Debit,Platinum,2
26850D43C7FB,mada,Debit,N/A,0
96F5D5F4B0C3,Visa,Credit,Classic,1
A824D84FDC77,Visa,Debit,Platinum,2
877F4B4E70A3,mada,Debit,N/A,0
6AAF1BB1E3B1,Dual,Debit,Classic,1
A767FAA30FB8,Dual,Prepaid,Signature,3
